@relation 'Station 46001_9.arff'

@attribute csulf numeric
@attribute pres numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WVHT numeric

@data
236,85650,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86780,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89290,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85910,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86080,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,88530,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89090,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,85130,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88500,?,?,?,?,?,?,?,?,?,?,?,?,?
253,90240,?,?,?,?,?,?,?,?,?,?,?,?,?
255,87750,?,?,?,?,?,?,?,?,?,?,?,?,?
256,89960,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
252,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,43180,?,?,?,?,?,?,?,?,?,?,?,?,?
244,40490,?,?,?,?,?,?,?,?,?,?,?,?,?
241,42580,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85130,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85180,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87930,?,?,?,?,?,?,?,?,?,?,?,?,?
246,94350,?,?,?,?,?,?,?,?,?,?,?,?,?
247,45470,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91510,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85770,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86190,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87370,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86560,?,?,?,?,?,?,?,?,?,?,?,?,?
238,42740,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
264,49230,?,?,?,?,?,?,?,?,?,?,?,?,?
255,98380,?,?,?,?,?,?,?,?,?,?,?,?,?
249,98750,?,?,?,?,?,?,?,?,?,?,?,?,?
243,98750,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93060,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91470,?,?,?,?,?,?,?,?,?,?,?,?,?
237,94790,?,?,?,?,?,?,?,?,?,?,?,?,?
237,94210,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92850,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91450,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87650,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87550,?,?,?,?,?,?,?,?,?,?,?,?,?
248,87590,?,?,?,?,?,?,?,?,?,?,?,?,?
260,46160,?,?,?,?,?,?,?,?,?,?,?,?,?
257,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
254,95060,?,?,?,?,?,?,?,?,?,?,?,?,?
257,96740,?,?,?,?,?,?,?,?,?,?,?,?,?
256,48250,?,?,?,?,?,?,?,?,?,?,?,?,?
253,96460,?,?,?,?,?,?,?,?,?,?,?,?,?
251,96550,?,?,?,?,?,?,?,?,?,?,?,?,?
252,96570,?,?,?,?,?,?,?,?,?,?,?,?,?
253,96660,?,?,?,?,?,?,?,?,?,?,?,?,?
251,96620,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96690,?,?,?,?,?,?,?,?,?,?,?,?,?
250,96810,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97020,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97350,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97420,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97430,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95910,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94110,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91360,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90600,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85920,?,?,?,?,?,?,?,?,?,?,?,?,?
239,82030,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
262,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
253,96050,?,?,?,?,?,?,?,?,?,?,?,?,?
248,96330,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96360,?,?,?,?,?,?,?,?,?,?,?,?,?
248,96300,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96330,?,?,?,?,?,?,?,?,?,?,?,?,?
255,94280,?,?,?,?,?,?,?,?,?,?,?,?,?
254,92690,?,?,?,?,?,?,?,?,?,?,?,?,?
249,94590,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,47660,?,?,?,?,?,?,?,?,?,?,?,?,?
245,95520,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,93710,?,?,?,?,?,?,?,?,?,?,?,?,?
248,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,92540,?,?,?,?,?,?,?,?,?,?,?,?,?
246,92080,?,?,?,?,?,?,?,?,?,?,?,?,?
247,89510,?,?,?,?,?,?,?,?,?,?,?,?,?
247,87380,?,?,?,?,?,?,?,?,?,?,?,?,?
246,87090,?,?,?,?,?,?,?,?,?,?,?,?,?
247,85370,?,?,?,?,?,?,?,?,?,?,?,?,?
249,91320,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,43470,?,?,?,?,?,?,?,?,?,?,?,?,?
246,85860,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90260,?,?,?,?,?,?,?,?,?,?,?,?,?
247,88520,?,?,?,?,?,?,?,?,?,?,?,?,?
246,89660,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92340,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89040,?,?,?,?,?,?,?,?,?,?,?,?,?
240,89330,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
254,45630,?,?,?,?,?,?,?,?,?,?,?,?,?
252,45560,?,?,?,?,?,?,?,?,?,?,?,?,?
250,91570,?,?,?,?,?,?,?,?,?,?,?,?,?
251,93990,?,?,?,?,?,?,?,?,?,?,?,?,?
251,94220,?,?,?,?,?,?,?,?,?,?,?,?,?
248,94520,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94810,?,?,?,?,?,?,?,?,?,?,?,?,?
239,89070,?,?,?,?,?,?,?,?,?,?,?,?,?
240,85660,?,?,?,?,?,?,?,?,?,?,?,?,?
239,85280,?,?,?,?,?,?,?,?,?,?,?,?,?
235,82790,?,?,?,?,?,?,?,?,?,?,?,?,?
235,83820,?,?,?,?,?,?,?,?,?,?,?,?,?
236,83090,?,?,?,?,?,?,?,?,?,?,?,?,?
237,82720,?,?,?,?,?,?,?,?,?,?,?,?,?
236,84020,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85600,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87110,?,?,?,?,?,?,?,?,?,?,?,?,?
243,89410,?,?,?,?,?,?,?,?,?,?,?,?,?
246,86220,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90650,?,?,?,?,?,?,?,?,?,?,?,?,?
248,90130,?,?,?,?,?,?,?,?,?,?,?,?,?
249,90240,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90310,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90510,?,?,?,?,?,?,?,?,?,?,?,?,?
252,90790,?,?,?,?,?,?,?,?,?,?,?,?,?
247,91000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,91150,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86010,?,?,?,?,?,?,?,?,?,?,?,?,?
232,85340,?,?,?,?,?,?,?,?,?,?,?,?,?
235,84920,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84950,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90840,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88990,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,93860,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
250,47890,?,?,?,?,?,?,?,?,?,?,?,?,?
248,95800,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95770,?,?,?,?,?,?,?,?,?,?,?,?,?
236,95670,?,?,?,?,?,?,?,?,?,?,?,?,?
233,89660,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87290,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
254,95430,?,?,?,?,?,?,?,?,?,?,?,?,?
257,95250,?,?,?,?,?,?,?,?,?,?,?,?,?
250,95070,?,?,?,?,?,?,?,?,?,?,?,?,?
251,95150,?,?,?,?,?,?,?,?,?,?,?,?,?
253,91770,?,?,?,?,?,?,?,?,?,?,?,?,?
253,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
252,45370,?,?,?,?,?,?,?,?,?,?,?,?,?
247,86590,?,?,?,?,?,?,?,?,?,?,?,?,?
244,86560,?,?,?,?,?,?,?,?,?,?,?,?,?
242,85480,?,?,?,?,?,?,?,?,?,?,?,?,?
240,86060,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85830,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86470,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,83000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,88780,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86570,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87500,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87700,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87000,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85590,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85370,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85290,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85240,?,?,?,?,?,?,?,?,?,?,?,?,?
236,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,43110,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,47910,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87460,?,?,?,?,?,?,?,?,?,?,?,?,?
244,46510,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94210,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90080,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87710,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86750,?,?,?,?,?,?,?,?,?,?,?,?,?
240,85860,?,?,?,?,?,?,?,?,?,?,?,?,?
243,85800,?,?,?,?,?,?,?,?,?,?,?,?,?
244,85630,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91170,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90800,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95030,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93160,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,47970,?,?,?,?,?,?,?,?,?,?,?,?,?
234,88510,?,?,?,?,?,?,?,?,?,?,?,?,?
233,85660,?,?,?,?,?,?,?,?,?,?,?,?,?
233,42640,?,?,?,?,?,?,?,?,?,?,?,?,?
234,83920,?,?,?,?,?,?,?,?,?,?,?,?,?
248,91750,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96330,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,43060,?,?,?,?,?,?,?,?,?,?,?,?,?
234,84670,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85360,?,?,?,?,?,?,?,?,?,?,?,?,?
240,83850,?,?,?,?,?,?,?,?,?,?,?,?,?
246,83060,?,?,?,?,?,?,?,?,?,?,?,?,?
244,46670,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93660,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91680,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93710,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,94930,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95240,?,?,?,?,?,?,?,?,?,?,?,?,?
245,47860,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96280,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95940,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95740,?,?,?,?,?,?,?,?,?,?,?,?,?
236,90290,?,?,?,?,?,?,?,?,?,?,?,?,?
233,85790,?,?,?,?,?,?,?,?,?,?,?,?,?
234,85310,?,?,?,?,?,?,?,?,?,?,?,?,?
235,43190,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86380,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88020,?,?,?,?,?,?,?,?,?,?,?,?,?
244,47780,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91960,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93160,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91780,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87990,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88120,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86760,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86060,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85320,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89050,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90570,?,?,?,?,?,?,?,?,?,?,?,?,?
245,92560,?,?,?,?,?,?,?,?,?,?,?,?,?
236,97090,?,?,?,?,?,?,?,?,?,?,?,?,?
234,92150,?,?,?,?,?,?,?,?,?,?,?,?,?
232,87080,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86460,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86010,?,?,?,?,?,?,?,?,?,?,?,?,?
244,85530,?,?,?,?,?,?,?,?,?,?,?,?,?
248,82790,?,?,?,?,?,?,?,?,?,?,?,?,?
245,45690,?,?,?,?,?,?,?,?,?,?,?,?,?
248,95670,?,?,?,?,?,?,?,?,?,?,?,?,?
247,93970,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
253,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,48750,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,98020,?,?,?,?,?,?,?,?,?,?,?,?,?
237,95740,?,?,?,?,?,?,?,?,?,?,?,?,?
237,94430,?,?,?,?,?,?,?,?,?,?,?,?,?
238,97660,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97520,?,?,?,?,?,?,?,?,?,?,?,?,?
253,97330,?,?,?,?,?,?,?,?,?,?,?,?,?
252,97130,?,?,?,?,?,?,?,?,?,?,?,?,?
253,97170,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97110,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97120,?,?,?,?,?,?,?,?,?,?,?,?,?
255,97060,?,?,?,?,?,?,?,?,?,?,?,?,?
255,97020,?,?,?,?,?,?,?,?,?,?,?,?,?
259,96930,?,?,?,?,?,?,?,?,?,?,?,?,?
256,96920,?,?,?,?,?,?,?,?,?,?,?,?,?
249,93740,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96440,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96920,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93830,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97010,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94940,?,?,?,?,?,?,?,?,?,?,?,?,?
240,81740,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89300,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91130,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87910,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97820,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97750,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97600,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97600,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97300,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97570,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96590,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97210,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97120,?,?,?,?,?,?,?,?,?,?,?,?,?
254,96950,?,?,?,?,?,?,?,?,?,?,?,?,?
256,96990,?,?,?,?,?,?,?,?,?,?,?,?,?
255,96860,?,?,?,?,?,?,?,?,?,?,?,?,?
255,96370,?,?,?,?,?,?,?,?,?,?,?,?,?
257,96700,?,?,?,?,?,?,?,?,?,?,?,?,?
253,97080,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96880,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88640,?,?,?,?,?,?,?,?,?,?,?,?,?
243,94530,?,?,?,?,?,?,?,?,?,?,?,?,?
