@relation 'Station 46001_7.arff'

@attribute csulf numeric
@attribute pres numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WVHT numeric

@data
244,97460,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97780,?,?,?,?,?,?,?,?,?,?,?,?,?
254,49100,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96770,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97090,?,?,?,?,?,?,?,?,?,?,?,?,?
236,92330,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87370,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,43640,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88240,?,?,?,?,?,?,?,?,?,?,?,?,?
246,92120,?,?,?,?,?,?,?,?,?,?,?,?,?
242,84770,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86100,?,?,?,?,?,?,?,?,?,?,?,?,?
240,86410,?,?,?,?,?,?,?,?,?,?,?,?,?
246,45480,?,?,?,?,?,?,?,?,?,?,?,?,?
247,93680,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93540,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92630,?,?,?,?,?,?,?,?,?,?,?,?,?
249,91620,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,43470,?,?,?,?,?,?,?,?,?,?,?,?,?
251,94370,?,?,?,?,?,?,?,?,?,?,?,?,?
250,95850,?,?,?,?,?,?,?,?,?,?,?,?,?
248,89090,?,?,?,?,?,?,?,?,?,?,?,?,?
244,87000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,41920,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85260,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86620,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86730,?,?,?,?,?,?,?,?,?,?,?,?,?
245,46090,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,97850,?,?,?,?,?,?,?,?,?,?,?,?,?
237,96030,?,?,?,?,?,?,?,?,?,?,?,?,?
241,94320,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90410,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88650,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88640,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88720,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87650,?,?,?,?,?,?,?,?,?,?,?,?,?
246,49630,?,?,?,?,?,?,?,?,?,?,?,?,?
251,99290,?,?,?,?,?,?,?,?,?,?,?,?,?
247,99290,?,?,?,?,?,?,?,?,?,?,?,?,?
243,99700,?,?,?,?,?,?,?,?,?,?,?,?,?
241,99810,?,?,?,?,?,?,?,?,?,?,?,?,?
241,99770,?,?,?,?,?,?,?,?,?,?,?,?,?
240,99330,?,?,?,?,?,?,?,?,?,?,?,?,?
240,98260,?,?,?,?,?,?,?,?,?,?,?,?,?
240,98700,?,?,?,?,?,?,?,?,?,?,?,?,?
240,98830,?,?,?,?,?,?,?,?,?,?,?,?,?
237,96290,?,?,?,?,?,?,?,?,?,?,?,?,?
236,92610,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88680,?,?,?,?,?,?,?,?,?,?,?,?,?
245,88220,?,?,?,?,?,?,?,?,?,?,?,?,?
255,86410,?,?,?,?,?,?,?,?,?,?,?,?,?
257,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
254,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
254,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
255,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
253,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
255,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97350,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97630,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97840,?,?,?,?,?,?,?,?,?,?,?,?,?
251,98030,?,?,?,?,?,?,?,?,?,?,?,?,?
250,98370,?,?,?,?,?,?,?,?,?,?,?,?,?
248,98670,?,?,?,?,?,?,?,?,?,?,?,?,?
249,98820,?,?,?,?,?,?,?,?,?,?,?,?,?
248,98800,?,?,?,?,?,?,?,?,?,?,?,?,?
246,98590,?,?,?,?,?,?,?,?,?,?,?,?,?
244,98130,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97520,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94890,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88660,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87330,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87320,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87310,?,?,?,?,?,?,?,?,?,?,?,?,?
247,86650,?,?,?,?,?,?,?,?,?,?,?,?,?
255,88010,?,?,?,?,?,?,?,?,?,?,?,?,?
248,94420,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97170,?,?,?,?,?,?,?,?,?,?,?,?,?
243,94400,?,?,?,?,?,?,?,?,?,?,?,?,?
240,85670,?,?,?,?,?,?,?,?,?,?,?,?,?
243,86530,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,94720,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94730,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92900,?,?,?,?,?,?,?,?,?,?,?,?,?
246,93720,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89400,?,?,?,?,?,?,?,?,?,?,?,?,?
246,87330,?,?,?,?,?,?,?,?,?,?,?,?,?
248,89570,?,?,?,?,?,?,?,?,?,?,?,?,?
249,87950,?,?,?,?,?,?,?,?,?,?,?,?,?
247,91080,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,87980,?,?,?,?,?,?,?,?,?,?,?,?,?
246,44700,?,?,?,?,?,?,?,?,?,?,?,?,?
245,92420,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,46000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91250,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90690,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94790,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93710,?,?,?,?,?,?,?,?,?,?,?,?,?
239,44480,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88660,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88310,?,?,?,?,?,?,?,?,?,?,?,?,?
244,43110,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,45440,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,91580,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90330,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88330,?,?,?,?,?,?,?,?,?,?,?,?,?
240,86040,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86960,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86430,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85310,?,?,?,?,?,?,?,?,?,?,?,?,?
243,84450,?,?,?,?,?,?,?,?,?,?,?,?,?
242,84120,?,?,?,?,?,?,?,?,?,?,?,?,?
239,84120,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84800,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85450,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88200,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88430,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86840,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90350,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90420,?,?,?,?,?,?,?,?,?,?,?,?,?
249,91880,?,?,?,?,?,?,?,?,?,?,?,?,?
254,92540,?,?,?,?,?,?,?,?,?,?,?,?,?
246,95210,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91910,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,94190,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90780,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87620,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86360,?,?,?,?,?,?,?,?,?,?,?,?,?
242,87480,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90740,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90960,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92930,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,96910,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93080,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95800,?,?,?,?,?,?,?,?,?,?,?,?,?
236,92270,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88780,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89810,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91760,?,?,?,?,?,?,?,?,?,?,?,?,?
241,91310,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90150,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
253,46580,?,?,?,?,?,?,?,?,?,?,?,?,?
259,92120,?,?,?,?,?,?,?,?,?,?,?,?,?
254,88990,?,?,?,?,?,?,?,?,?,?,?,?,?
248,86740,?,?,?,?,?,?,?,?,?,?,?,?,?
246,86880,?,?,?,?,?,?,?,?,?,?,?,?,?
244,41730,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86640,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87020,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,40200,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87660,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87840,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87890,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,94470,?,?,?,?,?,?,?,?,?,?,?,?,?
243,94680,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94810,?,?,?,?,?,?,?,?,?,?,?,?,?
237,92280,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88700,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86670,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86990,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86890,?,?,?,?,?,?,?,?,?,?,?,?,?
240,86370,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88010,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85320,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84660,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87010,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87410,?,?,?,?,?,?,?,?,?,?,?,?,?
245,93500,?,?,?,?,?,?,?,?,?,?,?,?,?
247,93820,?,?,?,?,?,?,?,?,?,?,?,?,?
244,46890,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92250,?,?,?,?,?,?,?,?,?,?,?,?,?
242,45320,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94420,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96450,?,?,?,?,?,?,?,?,?,?,?,?,?
237,91640,?,?,?,?,?,?,?,?,?,?,?,?,?
239,85070,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86610,?,?,?,?,?,?,?,?,?,?,?,?,?
247,84820,?,?,?,?,?,?,?,?,?,?,?,?,?
245,85970,?,?,?,?,?,?,?,?,?,?,?,?,?
242,85950,?,?,?,?,?,?,?,?,?,?,?,?,?
246,85910,?,?,?,?,?,?,?,?,?,?,?,?,?
247,43650,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95060,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95420,?,?,?,?,?,?,?,?,?,?,?,?,?
244,47020,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97230,?,?,?,?,?,?,?,?,?,?,?,?,?
234,91610,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85160,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88310,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
252,94660,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,93270,?,?,?,?,?,?,?,?,?,?,?,?,?
245,93610,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,43990,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84230,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86420,?,?,?,?,?,?,?,?,?,?,?,?,?
239,85770,?,?,?,?,?,?,?,?,?,?,?,?,?
245,86400,?,?,?,?,?,?,?,?,?,?,?,?,?
248,85970,?,?,?,?,?,?,?,?,?,?,?,?,?
248,90130,?,?,?,?,?,?,?,?,?,?,?,?,?
247,92870,?,?,?,?,?,?,?,?,?,?,?,?,?
246,94580,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94490,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94530,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94740,?,?,?,?,?,?,?,?,?,?,?,?,?
246,95080,?,?,?,?,?,?,?,?,?,?,?,?,?
245,95290,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95650,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96030,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96370,?,?,?,?,?,?,?,?,?,?,?,?,?
246,95470,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90680,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91560,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88970,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87440,?,?,?,?,?,?,?,?,?,?,?,?,?
235,80510,?,?,?,?,?,?,?,?,?,?,?,?,?
236,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,43910,?,?,?,?,?,?,?,?,?,?,?,?,?
245,43940,?,?,?,?,?,?,?,?,?,?,?,?,?
243,45700,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96960,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97070,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97620,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95520,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91590,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87850,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85250,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88740,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95390,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97310,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97950,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,94620,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88620,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88270,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87970,?,?,?,?,?,?,?,?,?,?,?,?,?
243,85530,?,?,?,?,?,?,?,?,?,?,?,?,?
242,85890,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,87790,?,?,?,?,?,?,?,?,?,?,?,?,?
245,93660,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94830,?,?,?,?,?,?,?,?,?,?,?,?,?
249,93140,?,?,?,?,?,?,?,?,?,?,?,?,?
250,93970,?,?,?,?,?,?,?,?,?,?,?,?,?
246,91690,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,49340,?,?,?,?,?,?,?,?,?,?,?,?,?
241,98650,?,?,?,?,?,?,?,?,?,?,?,?,?
239,98060,?,?,?,?,?,?,?,?,?,?,?,?,?
239,98060,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97890,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97780,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97770,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97740,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97880,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97910,?,?,?,?,?,?,?,?,?,?,?,?,?
252,95550,?,?,?,?,?,?,?,?,?,?,?,?,?
253,97600,?,?,?,?,?,?,?,?,?,?,?,?,?
253,95530,?,?,?,?,?,?,?,?,?,?,?,?,?
252,91340,?,?,?,?,?,?,?,?,?,?,?,?,?
248,96590,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97600,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97500,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97540,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97410,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97350,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97680,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96820,?,?,?,?,?,?,?,?,?,?,?,?,?
245,96970,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97250,?,?,?,?,?,?,?,?,?,?,?,?,?
241,98040,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94730,?,?,?,?,?,?,?,?,?,?,?,?,?
247,98530,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97330,?,?,?,?,?,?,?,?,?,?,?,?,?
246,98480,?,?,?,?,?,?,?,?,?,?,?,?,?
250,98340,?,?,?,?,?,?,?,?,?,?,?,?,?
246,98160,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97950,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97850,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97690,?,?,?,?,?,?,?,?,?,?,?,?,?
255,97750,?,?,?,?,?,?,?,?,?,?,?,?,?
257,97660,?,?,?,?,?,?,?,?,?,?,?,?,?
257,97540,?,?,?,?,?,?,?,?,?,?,?,?,?
258,97440,?,?,?,?,?,?,?,?,?,?,?,?,?
256,97380,?,?,?,?,?,?,?,?,?,?,?,?,?
255,97370,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97060,?,?,?,?,?,?,?,?,?,?,?,?,?
245,96940,?,?,?,?,?,?,?,?,?,?,?,?,?
246,48590,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97220,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97290,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97530,?,?,?,?,?,?,?,?,?,?,?,?,?
248,98030,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97850,?,?,?,?,?,?,?,?,?,?,?,?,?
246,91200,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97890,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97880,?,?,?,?,?,?,?,?,?,?,?,?,?
