@relation 'Station 46001_5.arff'

@attribute csulf numeric
@attribute pres numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WVHT numeric

@data
248,48710,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96540,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96350,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94900,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92150,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86050,?,?,?,?,?,?,?,?,?,?,?,?,?
242,85590,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85370,?,?,?,?,?,?,?,?,?,?,?,?,?
244,83180,?,?,?,?,?,?,?,?,?,?,?,?,?
247,84470,?,?,?,?,?,?,?,?,?,?,?,?,?
245,83920,?,?,?,?,?,?,?,?,?,?,?,?,?
243,86190,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90780,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87060,?,?,?,?,?,?,?,?,?,?,?,?,?
241,85080,?,?,?,?,?,?,?,?,?,?,?,?,?
245,86910,?,?,?,?,?,?,?,?,?,?,?,?,?
247,87470,?,?,?,?,?,?,?,?,?,?,?,?,?
246,89280,?,?,?,?,?,?,?,?,?,?,?,?,?
242,45630,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96710,?,?,?,?,?,?,?,?,?,?,?,?,?
248,96620,?,?,?,?,?,?,?,?,?,?,?,?,?
250,88130,?,?,?,?,?,?,?,?,?,?,?,?,?
253,93270,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97530,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95590,?,?,?,?,?,?,?,?,?,?,?,?,?
236,89510,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87040,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87110,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86580,?,?,?,?,?,?,?,?,?,?,?,?,?
249,90040,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90280,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88480,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,92330,?,?,?,?,?,?,?,?,?,?,?,?,?
247,92750,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93810,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92680,?,?,?,?,?,?,?,?,?,?,?,?,?
248,90810,?,?,?,?,?,?,?,?,?,?,?,?,?
253,89510,?,?,?,?,?,?,?,?,?,?,?,?,?
251,91100,?,?,?,?,?,?,?,?,?,?,?,?,?
250,93550,?,?,?,?,?,?,?,?,?,?,?,?,?
248,89690,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,44050,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,43260,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88690,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88790,?,?,?,?,?,?,?,?,?,?,?,?,?
244,90780,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96020,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95490,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93700,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92530,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90030,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88370,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88200,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88290,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
265,98340,?,?,?,?,?,?,?,?,?,?,?,?,?
259,99610,?,?,?,?,?,?,?,?,?,?,?,?,?
253,99080,?,?,?,?,?,?,?,?,?,?,?,?,?
251,99010,?,?,?,?,?,?,?,?,?,?,?,?,?
250,99230,?,?,?,?,?,?,?,?,?,?,?,?,?
247,99150,?,?,?,?,?,?,?,?,?,?,?,?,?
245,99010,?,?,?,?,?,?,?,?,?,?,?,?,?
244,98860,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97920,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97480,?,?,?,?,?,?,?,?,?,?,?,?,?
237,94500,?,?,?,?,?,?,?,?,?,?,?,?,?
236,89340,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87700,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89260,?,?,?,?,?,?,?,?,?,?,?,?,?
246,89590,?,?,?,?,?,?,?,?,?,?,?,?,?
247,90650,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
250,91740,?,?,?,?,?,?,?,?,?,?,?,?,?
250,92740,?,?,?,?,?,?,?,?,?,?,?,?,?
256,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
253,93140,?,?,?,?,?,?,?,?,?,?,?,?,?
252,48100,?,?,?,?,?,?,?,?,?,?,?,?,?
251,95610,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97140,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97350,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97690,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97970,?,?,?,?,?,?,?,?,?,?,?,?,?
251,98210,?,?,?,?,?,?,?,?,?,?,?,?,?
253,98340,?,?,?,?,?,?,?,?,?,?,?,?,?
254,98190,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97870,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97370,?,?,?,?,?,?,?,?,?,?,?,?,?
247,94710,?,?,?,?,?,?,?,?,?,?,?,?,?
246,87440,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87160,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86910,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86460,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87850,?,?,?,?,?,?,?,?,?,?,?,?,?
253,90140,?,?,?,?,?,?,?,?,?,?,?,?,?
255,93130,?,?,?,?,?,?,?,?,?,?,?,?,?
248,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88580,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88570,?,?,?,?,?,?,?,?,?,?,?,?,?
243,89090,?,?,?,?,?,?,?,?,?,?,?,?,?
245,88330,?,?,?,?,?,?,?,?,?,?,?,?,?
244,90890,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96450,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95990,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95460,?,?,?,?,?,?,?,?,?,?,?,?,?
245,95900,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95810,?,?,?,?,?,?,?,?,?,?,?,?,?
245,95960,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96120,?,?,?,?,?,?,?,?,?,?,?,?,?
246,92870,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,91930,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96480,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95050,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94170,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93450,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93380,?,?,?,?,?,?,?,?,?,?,?,?,?
245,92460,?,?,?,?,?,?,?,?,?,?,?,?,?
245,95060,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93630,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92660,?,?,?,?,?,?,?,?,?,?,?,?,?
238,95280,?,?,?,?,?,?,?,?,?,?,?,?,?
238,96650,?,?,?,?,?,?,?,?,?,?,?,?,?
240,96700,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93600,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92880,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91250,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87620,?,?,?,?,?,?,?,?,?,?,?,?,?
246,89830,?,?,?,?,?,?,?,?,?,?,?,?,?
249,89100,?,?,?,?,?,?,?,?,?,?,?,?,?
251,90860,?,?,?,?,?,?,?,?,?,?,?,?,?
251,89980,?,?,?,?,?,?,?,?,?,?,?,?,?
251,94050,?,?,?,?,?,?,?,?,?,?,?,?,?
249,86320,?,?,?,?,?,?,?,?,?,?,?,?,?
244,87810,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86390,?,?,?,?,?,?,?,?,?,?,?,?,?
239,89760,?,?,?,?,?,?,?,?,?,?,?,?,?
239,89360,?,?,?,?,?,?,?,?,?,?,?,?,?
237,44600,?,?,?,?,?,?,?,?,?,?,?,?,?
237,83230,?,?,?,?,?,?,?,?,?,?,?,?,?
242,83340,?,?,?,?,?,?,?,?,?,?,?,?,?
243,84090,?,?,?,?,?,?,?,?,?,?,?,?,?
239,84470,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88060,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85320,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85050,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91200,?,?,?,?,?,?,?,?,?,?,?,?,?
237,94750,?,?,?,?,?,?,?,?,?,?,?,?,?
239,89750,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90780,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88330,?,?,?,?,?,?,?,?,?,?,?,?,?
247,92350,?,?,?,?,?,?,?,?,?,?,?,?,?
246,94470,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91560,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90700,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90920,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90720,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87820,?,?,?,?,?,?,?,?,?,?,?,?,?
235,90690,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86010,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90150,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90190,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95170,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93850,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91560,?,?,?,?,?,?,?,?,?,?,?,?,?
248,91640,?,?,?,?,?,?,?,?,?,?,?,?,?
251,43660,?,?,?,?,?,?,?,?,?,?,?,?,?
250,45080,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95100,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91430,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87550,?,?,?,?,?,?,?,?,?,?,?,?,?
242,87220,?,?,?,?,?,?,?,?,?,?,?,?,?
240,89150,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89960,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89740,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92700,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90520,?,?,?,?,?,?,?,?,?,?,?,?,?
247,90400,?,?,?,?,?,?,?,?,?,?,?,?,?
250,87030,?,?,?,?,?,?,?,?,?,?,?,?,?
251,90190,?,?,?,?,?,?,?,?,?,?,?,?,?
250,89810,?,?,?,?,?,?,?,?,?,?,?,?,?
251,91610,?,?,?,?,?,?,?,?,?,?,?,?,?
248,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,85980,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90240,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87720,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87560,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87470,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,43720,?,?,?,?,?,?,?,?,?,?,?,?,?
246,88920,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92210,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91840,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93130,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93880,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88930,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86740,?,?,?,?,?,?,?,?,?,?,?,?,?
239,85470,?,?,?,?,?,?,?,?,?,?,?,?,?
241,85120,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90970,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92070,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90880,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93790,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,89980,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,89420,?,?,?,?,?,?,?,?,?,?,?,?,?
247,93250,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89940,?,?,?,?,?,?,?,?,?,?,?,?,?
240,42500,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,84960,?,?,?,?,?,?,?,?,?,?,?,?,?
246,86550,?,?,?,?,?,?,?,?,?,?,?,?,?
242,88530,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90420,?,?,?,?,?,?,?,?,?,?,?,?,?
245,92420,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95090,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95760,?,?,?,?,?,?,?,?,?,?,?,?,?
246,95190,?,?,?,?,?,?,?,?,?,?,?,?,?
244,47040,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93330,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87350,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86170,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86600,?,?,?,?,?,?,?,?,?,?,?,?,?
251,93040,?,?,?,?,?,?,?,?,?,?,?,?,?
245,93170,?,?,?,?,?,?,?,?,?,?,?,?,?
246,93750,?,?,?,?,?,?,?,?,?,?,?,?,?
246,94070,?,?,?,?,?,?,?,?,?,?,?,?,?
247,94990,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,41210,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88340,?,?,?,?,?,?,?,?,?,?,?,?,?
243,86650,?,?,?,?,?,?,?,?,?,?,?,?,?
248,90510,?,?,?,?,?,?,?,?,?,?,?,?,?
246,93340,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92110,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93540,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93670,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91510,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91400,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94080,?,?,?,?,?,?,?,?,?,?,?,?,?
238,94600,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93950,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94370,?,?,?,?,?,?,?,?,?,?,?,?,?
241,94680,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95770,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93560,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91040,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88430,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87390,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89690,?,?,?,?,?,?,?,?,?,?,?,?,?
239,89580,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88960,?,?,?,?,?,?,?,?,?,?,?,?,?
242,88510,?,?,?,?,?,?,?,?,?,?,?,?,?
244,87910,?,?,?,?,?,?,?,?,?,?,?,?,?
244,85150,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86940,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90130,?,?,?,?,?,?,?,?,?,?,?,?,?
246,48530,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91500,?,?,?,?,?,?,?,?,?,?,?,?,?
236,45530,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85670,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86700,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89260,?,?,?,?,?,?,?,?,?,?,?,?,?
246,91610,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95210,?,?,?,?,?,?,?,?,?,?,?,?,?
241,98300,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97020,?,?,?,?,?,?,?,?,?,?,?,?,?
234,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88530,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86570,?,?,?,?,?,?,?,?,?,?,?,?,?
245,86720,?,?,?,?,?,?,?,?,?,?,?,?,?
247,86420,?,?,?,?,?,?,?,?,?,?,?,?,?
247,85920,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,90520,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91880,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90970,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97950,?,?,?,?,?,?,?,?,?,?,?,?,?
248,91760,?,?,?,?,?,?,?,?,?,?,?,?,?
252,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,48660,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97760,?,?,?,?,?,?,?,?,?,?,?,?,?
238,94800,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97290,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97170,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96750,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97020,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97020,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97250,?,?,?,?,?,?,?,?,?,?,?,?,?
245,96630,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,44130,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92410,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88600,?,?,?,?,?,?,?,?,?,?,?,?,?
249,91200,?,?,?,?,?,?,?,?,?,?,?,?,?
243,89040,?,?,?,?,?,?,?,?,?,?,?,?,?
242,85070,?,?,?,?,?,?,?,?,?,?,?,?,?
241,82830,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,42100,?,?,?,?,?,?,?,?,?,?,?,?,?
244,47690,?,?,?,?,?,?,?,?,?,?,?,?,?
243,94980,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,49180,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96100,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93390,?,?,?,?,?,?,?,?,?,?,?,?,?
245,48370,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96710,?,?,?,?,?,?,?,?,?,?,?,?,?
251,96540,?,?,?,?,?,?,?,?,?,?,?,?,?
252,96400,?,?,?,?,?,?,?,?,?,?,?,?,?
253,94740,?,?,?,?,?,?,?,?,?,?,?,?,?
256,94010,?,?,?,?,?,?,?,?,?,?,?,?,?
254,92880,?,?,?,?,?,?,?,?,?,?,?,?,?
250,92080,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90820,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93150,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
250,46240,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97060,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97080,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94360,?,?,?,?,?,?,?,?,?,?,?,?,?
247,92610,?,?,?,?,?,?,?,?,?,?,?,?,?
246,89620,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91950,?,?,?,?,?,?,?,?,?,?,?,?,?
