@relation 'Station 46001_8.arff'

@attribute csulf numeric
@attribute pres numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WVHT numeric

@data
240,44490,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86660,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88660,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87800,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93430,?,?,?,?,?,?,?,?,?,?,?,?,?
245,92240,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86300,?,?,?,?,?,?,?,?,?,?,?,?,?
232,85810,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85450,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92450,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93090,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92660,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
234,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
232,88400,?,?,?,?,?,?,?,?,?,?,?,?,?
233,90040,?,?,?,?,?,?,?,?,?,?,?,?,?
231,86830,?,?,?,?,?,?,?,?,?,?,?,?,?
231,86650,?,?,?,?,?,?,?,?,?,?,?,?,?
231,85570,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86900,?,?,?,?,?,?,?,?,?,?,?,?,?
232,86610,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87780,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87740,?,?,?,?,?,?,?,?,?,?,?,?,?
235,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86710,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87380,?,?,?,?,?,?,?,?,?,?,?,?,?
231,83450,?,?,?,?,?,?,?,?,?,?,?,?,?
232,85600,?,?,?,?,?,?,?,?,?,?,?,?,?
233,82730,?,?,?,?,?,?,?,?,?,?,?,?,?
236,83800,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86020,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
234,46960,?,?,?,?,?,?,?,?,?,?,?,?,?
230,93100,?,?,?,?,?,?,?,?,?,?,?,?,?
231,87770,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86250,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85760,?,?,?,?,?,?,?,?,?,?,?,?,?
234,85090,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84240,?,?,?,?,?,?,?,?,?,?,?,?,?
239,83480,?,?,?,?,?,?,?,?,?,?,?,?,?
236,81120,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85710,?,?,?,?,?,?,?,?,?,?,?,?,?
236,84670,?,?,?,?,?,?,?,?,?,?,?,?,?
236,80960,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,83550,?,?,?,?,?,?,?,?,?,?,?,?,?
238,84660,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87960,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86410,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88180,?,?,?,?,?,?,?,?,?,?,?,?,?
235,91080,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93910,?,?,?,?,?,?,?,?,?,?,?,?,?
245,48580,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96240,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97080,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92040,?,?,?,?,?,?,?,?,?,?,?,?,?
235,89250,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86670,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86570,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89270,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86530,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85650,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86420,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92240,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91080,?,?,?,?,?,?,?,?,?,?,?,?,?
237,94090,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88610,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90880,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84430,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88860,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89690,?,?,?,?,?,?,?,?,?,?,?,?,?
246,89110,?,?,?,?,?,?,?,?,?,?,?,?,?
244,85820,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,40670,?,?,?,?,?,?,?,?,?,?,?,?,?
243,41510,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86100,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86040,?,?,?,?,?,?,?,?,?,?,?,?,?
236,90640,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94940,?,?,?,?,?,?,?,?,?,?,?,?,?
243,46530,?,?,?,?,?,?,?,?,?,?,?,?,?
238,47990,?,?,?,?,?,?,?,?,?,?,?,?,?
235,91470,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88640,?,?,?,?,?,?,?,?,?,?,?,?,?
245,87070,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87590,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87420,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85200,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
255,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,98580,?,?,?,?,?,?,?,?,?,?,?,?,?
244,99090,?,?,?,?,?,?,?,?,?,?,?,?,?
242,99190,?,?,?,?,?,?,?,?,?,?,?,?,?
242,99210,?,?,?,?,?,?,?,?,?,?,?,?,?
239,99050,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97810,?,?,?,?,?,?,?,?,?,?,?,?,?
237,98050,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97770,?,?,?,?,?,?,?,?,?,?,?,?,?
236,96710,?,?,?,?,?,?,?,?,?,?,?,?,?
234,91370,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87710,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87970,?,?,?,?,?,?,?,?,?,?,?,?,?
249,87290,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,48270,?,?,?,?,?,?,?,?,?,?,?,?,?
248,96540,?,?,?,?,?,?,?,?,?,?,?,?,?
248,96660,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96780,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96710,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96870,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96950,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97380,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97560,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97790,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97910,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97960,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97770,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97330,?,?,?,?,?,?,?,?,?,?,?,?,?
237,92290,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91800,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88970,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,84970,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,46580,?,?,?,?,?,?,?,?,?,?,?,?,?
245,96440,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96490,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96370,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92160,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89900,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90500,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93080,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,46150,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91610,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88060,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90310,?,?,?,?,?,?,?,?,?,?,?,?,?
242,89390,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89970,?,?,?,?,?,?,?,?,?,?,?,?,?
242,87600,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90640,?,?,?,?,?,?,?,?,?,?,?,?,?
240,89030,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90670,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93510,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91500,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91100,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92570,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90470,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91640,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92690,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95700,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93160,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91680,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,44950,?,?,?,?,?,?,?,?,?,?,?,?,?
243,89760,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90630,?,?,?,?,?,?,?,?,?,?,?,?,?
242,89150,?,?,?,?,?,?,?,?,?,?,?,?,?
245,92280,?,?,?,?,?,?,?,?,?,?,?,?,?
246,92650,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92940,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89020,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87580,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86160,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86330,?,?,?,?,?,?,?,?,?,?,?,?,?
234,84560,?,?,?,?,?,?,?,?,?,?,?,?,?
234,84030,?,?,?,?,?,?,?,?,?,?,?,?,?
235,82940,?,?,?,?,?,?,?,?,?,?,?,?,?
235,84320,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85130,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85160,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85360,?,?,?,?,?,?,?,?,?,?,?,?,?
236,84290,?,?,?,?,?,?,?,?,?,?,?,?,?
237,82350,?,?,?,?,?,?,?,?,?,?,?,?,?
239,89530,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90920,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91050,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93300,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93440,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91190,?,?,?,?,?,?,?,?,?,?,?,?,?
242,89760,?,?,?,?,?,?,?,?,?,?,?,?,?
241,91930,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92300,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86980,?,?,?,?,?,?,?,?,?,?,?,?,?
231,86310,?,?,?,?,?,?,?,?,?,?,?,?,?
231,86880,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85740,?,?,?,?,?,?,?,?,?,?,?,?,?
234,91380,?,?,?,?,?,?,?,?,?,?,?,?,?
235,91950,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88020,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,46420,?,?,?,?,?,?,?,?,?,?,?,?,?
247,93320,?,?,?,?,?,?,?,?,?,?,?,?,?
245,96150,?,?,?,?,?,?,?,?,?,?,?,?,?
240,96180,?,?,?,?,?,?,?,?,?,?,?,?,?
234,91650,?,?,?,?,?,?,?,?,?,?,?,?,?
232,88100,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88330,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91610,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90680,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,91590,?,?,?,?,?,?,?,?,?,?,?,?,?
247,91280,?,?,?,?,?,?,?,?,?,?,?,?,?
246,92840,?,?,?,?,?,?,?,?,?,?,?,?,?
244,89870,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88110,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,85040,?,?,?,?,?,?,?,?,?,?,?,?,?
243,86250,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90110,?,?,?,?,?,?,?,?,?,?,?,?,?
240,86820,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86410,?,?,?,?,?,?,?,?,?,?,?,?,?
235,43740,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87590,?,?,?,?,?,?,?,?,?,?,?,?,?
236,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,84850,?,?,?,?,?,?,?,?,?,?,?,?,?
240,89880,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91020,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88060,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88970,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86550,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86340,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85660,?,?,?,?,?,?,?,?,?,?,?,?,?
234,85570,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84380,?,?,?,?,?,?,?,?,?,?,?,?,?
238,43320,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90030,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93380,?,?,?,?,?,?,?,?,?,?,?,?,?
235,93350,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92370,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93020,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95600,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91990,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89810,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86660,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86600,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86420,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89460,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90220,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88060,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94830,?,?,?,?,?,?,?,?,?,?,?,?,?
237,94580,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93110,?,?,?,?,?,?,?,?,?,?,?,?,?
241,48130,?,?,?,?,?,?,?,?,?,?,?,?,?
234,93910,?,?,?,?,?,?,?,?,?,?,?,?,?
232,87620,?,?,?,?,?,?,?,?,?,?,?,?,?
233,85470,?,?,?,?,?,?,?,?,?,?,?,?,?
233,84760,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90470,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94670,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,44190,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,95550,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
232,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
233,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86180,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87980,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87560,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90890,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89230,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93540,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92030,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93920,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94280,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94780,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94990,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92420,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,46480,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,93440,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86440,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86150,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85630,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86640,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86760,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90380,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96020,?,?,?,?,?,?,?,?,?,?,?,?,?
237,95240,?,?,?,?,?,?,?,?,?,?,?,?,?
232,90700,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90830,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87680,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87150,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85180,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89980,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92290,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,48530,?,?,?,?,?,?,?,?,?,?,?,?,?
236,47940,?,?,?,?,?,?,?,?,?,?,?,?,?
231,90230,?,?,?,?,?,?,?,?,?,?,?,?,?
231,86990,?,?,?,?,?,?,?,?,?,?,?,?,?
231,87010,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86600,?,?,?,?,?,?,?,?,?,?,?,?,?
240,82940,?,?,?,?,?,?,?,?,?,?,?,?,?
241,82980,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94150,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,97960,?,?,?,?,?,?,?,?,?,?,?,?,?
234,97780,?,?,?,?,?,?,?,?,?,?,?,?,?
234,97720,?,?,?,?,?,?,?,?,?,?,?,?,?
235,97750,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97290,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97420,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97260,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97300,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97280,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97360,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97320,?,?,?,?,?,?,?,?,?,?,?,?,?
251,95500,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96400,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96630,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96960,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96100,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97040,?,?,?,?,?,?,?,?,?,?,?,?,?
238,97100,?,?,?,?,?,?,?,?,?,?,?,?,?
236,97330,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90020,?,?,?,?,?,?,?,?,?,?,?,?,?
241,95210,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96870,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92760,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,48580,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97810,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97730,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97560,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97780,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97300,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97400,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97270,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97060,?,?,?,?,?,?,?,?,?,?,?,?,?
252,96750,?,?,?,?,?,?,?,?,?,?,?,?,?
251,96280,?,?,?,?,?,?,?,?,?,?,?,?,?
252,96570,?,?,?,?,?,?,?,?,?,?,?,?,?
251,96470,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93900,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92270,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96410,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95410,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96990,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97370,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97270,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92420,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90880,?,?,?,?,?,?,?,?,?,?,?,?,?
