@relation 'Station 46001_6.arff'

@attribute csulf numeric
@attribute pres numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WVHT numeric

@data
237,88410,?,?,?,?,?,?,?,?,?,?,?,?,?
234,88560,?,?,?,?,?,?,?,?,?,?,?,?,?
233,89760,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86280,?,?,?,?,?,?,?,?,?,?,?,?,?
233,88040,?,?,?,?,?,?,?,?,?,?,?,?,?
232,83480,?,?,?,?,?,?,?,?,?,?,?,?,?
232,86530,?,?,?,?,?,?,?,?,?,?,?,?,?
232,85670,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85410,?,?,?,?,?,?,?,?,?,?,?,?,?
239,85240,?,?,?,?,?,?,?,?,?,?,?,?,?
249,82980,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96290,?,?,?,?,?,?,?,?,?,?,?,?,?
234,96860,?,?,?,?,?,?,?,?,?,?,?,?,?
233,93190,?,?,?,?,?,?,?,?,?,?,?,?,?
234,90550,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87790,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86030,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85200,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85700,?,?,?,?,?,?,?,?,?,?,?,?,?
237,81860,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85300,?,?,?,?,?,?,?,?,?,?,?,?,?
238,83340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84030,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89690,?,?,?,?,?,?,?,?,?,?,?,?,?
236,84540,?,?,?,?,?,?,?,?,?,?,?,?,?
236,83130,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88520,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87580,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90880,?,?,?,?,?,?,?,?,?,?,?,?,?
236,90670,?,?,?,?,?,?,?,?,?,?,?,?,?
237,95060,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,93770,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97950,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96240,?,?,?,?,?,?,?,?,?,?,?,?,?
237,93510,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87500,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87270,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86800,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87180,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86600,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88860,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90320,?,?,?,?,?,?,?,?,?,?,?,?,?
235,90770,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90280,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93240,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93030,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89350,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90860,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90130,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89050,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89910,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95340,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90800,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,87870,?,?,?,?,?,?,?,?,?,?,?,?,?
248,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,84960,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86800,?,?,?,?,?,?,?,?,?,?,?,?,?
237,91240,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93030,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96130,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97520,?,?,?,?,?,?,?,?,?,?,?,?,?
237,92680,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91300,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88580,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86140,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
255,99180,?,?,?,?,?,?,?,?,?,?,?,?,?
248,99750,?,?,?,?,?,?,?,?,?,?,?,?,?
247,99770,?,?,?,?,?,?,?,?,?,?,?,?,?
247,99860,?,?,?,?,?,?,?,?,?,?,?,?,?
246,99760,?,?,?,?,?,?,?,?,?,?,?,?,?
242,99290,?,?,?,?,?,?,?,?,?,?,?,?,?
240,98840,?,?,?,?,?,?,?,?,?,?,?,?,?
239,98600,?,?,?,?,?,?,?,?,?,?,?,?,?
239,98340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,96380,?,?,?,?,?,?,?,?,?,?,?,?,?
234,90100,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88500,?,?,?,?,?,?,?,?,?,?,?,?,?
242,87600,?,?,?,?,?,?,?,?,?,?,?,?,?
247,92390,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
253,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
253,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,95690,?,?,?,?,?,?,?,?,?,?,?,?,?
251,96900,?,?,?,?,?,?,?,?,?,?,?,?,?
252,97010,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97010,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97270,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97470,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97790,?,?,?,?,?,?,?,?,?,?,?,?,?
247,98000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,98240,?,?,?,?,?,?,?,?,?,?,?,?,?
249,98500,?,?,?,?,?,?,?,?,?,?,?,?,?
249,98680,?,?,?,?,?,?,?,?,?,?,?,?,?
248,98760,?,?,?,?,?,?,?,?,?,?,?,?,?
246,98570,?,?,?,?,?,?,?,?,?,?,?,?,?
244,98180,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95360,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92640,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88680,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87350,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87270,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86940,?,?,?,?,?,?,?,?,?,?,?,?,?
245,87390,?,?,?,?,?,?,?,?,?,?,?,?,?
250,91220,?,?,?,?,?,?,?,?,?,?,?,?,?
248,95180,?,?,?,?,?,?,?,?,?,?,?,?,?
246,48570,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92540,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88970,?,?,?,?,?,?,?,?,?,?,?,?,?
244,90150,?,?,?,?,?,?,?,?,?,?,?,?,?
245,91520,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91990,?,?,?,?,?,?,?,?,?,?,?,?,?
244,46490,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95930,?,?,?,?,?,?,?,?,?,?,?,?,?
246,94320,?,?,?,?,?,?,?,?,?,?,?,?,?
245,92840,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94620,?,?,?,?,?,?,?,?,?,?,?,?,?
246,93210,?,?,?,?,?,?,?,?,?,?,?,?,?
247,90640,?,?,?,?,?,?,?,?,?,?,?,?,?
247,88260,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88660,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91150,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92390,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93230,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91270,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93400,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93400,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93550,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93940,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95080,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91690,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93420,?,?,?,?,?,?,?,?,?,?,?,?,?
237,95590,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96390,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93490,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93320,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92160,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86870,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93140,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88990,?,?,?,?,?,?,?,?,?,?,?,?,?
243,89870,?,?,?,?,?,?,?,?,?,?,?,?,?
242,87560,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92620,?,?,?,?,?,?,?,?,?,?,?,?,?
246,88920,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88610,?,?,?,?,?,?,?,?,?,?,?,?,?
239,42470,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90460,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88050,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89780,?,?,?,?,?,?,?,?,?,?,?,?,?
235,84140,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84090,?,?,?,?,?,?,?,?,?,?,?,?,?
238,83920,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84770,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87360,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85690,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85420,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86520,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87960,?,?,?,?,?,?,?,?,?,?,?,?,?
236,89260,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90410,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91140,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95030,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96280,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91760,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89700,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92520,?,?,?,?,?,?,?,?,?,?,?,?,?
241,95250,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89960,?,?,?,?,?,?,?,?,?,?,?,?,?
233,88790,?,?,?,?,?,?,?,?,?,?,?,?,?
232,89840,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86320,?,?,?,?,?,?,?,?,?,?,?,?,?
236,90720,?,?,?,?,?,?,?,?,?,?,?,?,?
236,93230,?,?,?,?,?,?,?,?,?,?,?,?,?
237,95850,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86940,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88310,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86710,?,?,?,?,?,?,?,?,?,?,?,?,?
245,86980,?,?,?,?,?,?,?,?,?,?,?,?,?
247,47380,?,?,?,?,?,?,?,?,?,?,?,?,?
245,95950,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92430,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87760,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88570,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91710,?,?,?,?,?,?,?,?,?,?,?,?,?
237,91550,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92990,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90520,?,?,?,?,?,?,?,?,?,?,?,?,?
244,89420,?,?,?,?,?,?,?,?,?,?,?,?,?
246,89210,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88610,?,?,?,?,?,?,?,?,?,?,?,?,?
242,88490,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92670,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88860,?,?,?,?,?,?,?,?,?,?,?,?,?
244,89770,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86870,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93590,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87970,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89960,?,?,?,?,?,?,?,?,?,?,?,?,?
238,44060,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87950,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87880,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87640,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88050,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90470,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92510,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89080,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90400,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89620,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87190,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86420,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85230,?,?,?,?,?,?,?,?,?,?,?,?,?
237,82050,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84460,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92280,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93230,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93170,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93370,?,?,?,?,?,?,?,?,?,?,?,?,?
242,90450,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94190,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88250,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89790,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94110,?,?,?,?,?,?,?,?,?,?,?,?,?
248,95090,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90430,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87930,?,?,?,?,?,?,?,?,?,?,?,?,?
238,85460,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86040,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87920,?,?,?,?,?,?,?,?,?,?,?,?,?
237,91070,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90050,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92700,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95680,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95250,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96280,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96950,?,?,?,?,?,?,?,?,?,?,?,?,?
235,91100,?,?,?,?,?,?,?,?,?,?,?,?,?
233,84450,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86430,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88760,?,?,?,?,?,?,?,?,?,?,?,?,?
243,94870,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91400,?,?,?,?,?,?,?,?,?,?,?,?,?
243,46290,?,?,?,?,?,?,?,?,?,?,?,?,?
244,89350,?,?,?,?,?,?,?,?,?,?,?,?,?
243,95990,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,47760,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85470,?,?,?,?,?,?,?,?,?,?,?,?,?
236,89730,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89200,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92060,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93960,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93840,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93800,?,?,?,?,?,?,?,?,?,?,?,?,?
241,94020,?,?,?,?,?,?,?,?,?,?,?,?,?
241,94380,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94690,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95010,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93300,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95930,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96320,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96550,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94980,?,?,?,?,?,?,?,?,?,?,?,?,?
245,91980,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91650,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86610,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87390,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87430,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88140,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88390,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86400,?,?,?,?,?,?,?,?,?,?,?,?,?
243,86470,?,?,?,?,?,?,?,?,?,?,?,?,?
243,43260,?,?,?,?,?,?,?,?,?,?,?,?,?
241,45430,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90610,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94500,?,?,?,?,?,?,?,?,?,?,?,?,?
244,46540,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86660,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87340,?,?,?,?,?,?,?,?,?,?,?,?,?
235,84700,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88030,?,?,?,?,?,?,?,?,?,?,?,?,?
241,91840,?,?,?,?,?,?,?,?,?,?,?,?,?
248,92980,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,48900,?,?,?,?,?,?,?,?,?,?,?,?,?
235,94240,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87800,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87780,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87360,?,?,?,?,?,?,?,?,?,?,?,?,?
241,84760,?,?,?,?,?,?,?,?,?,?,?,?,?
243,84560,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,48870,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,49260,?,?,?,?,?,?,?,?,?,?,?,?,?
236,98470,?,?,?,?,?,?,?,?,?,?,?,?,?
235,97070,?,?,?,?,?,?,?,?,?,?,?,?,?
234,97700,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97850,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97420,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97730,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97730,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97900,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96760,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,46610,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96420,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97400,?,?,?,?,?,?,?,?,?,?,?,?,?
245,96360,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95530,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94030,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97500,?,?,?,?,?,?,?,?,?,?,?,?,?
240,96850,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91900,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,46070,?,?,?,?,?,?,?,?,?,?,?,?,?
243,49130,?,?,?,?,?,?,?,?,?,?,?,?,?
243,98150,?,?,?,?,?,?,?,?,?,?,?,?,?
244,98300,?,?,?,?,?,?,?,?,?,?,?,?,?
243,98260,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97400,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97890,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97750,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97520,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96690,?,?,?,?,?,?,?,?,?,?,?,?,?
250,97000,?,?,?,?,?,?,?,?,?,?,?,?,?
250,95390,?,?,?,?,?,?,?,?,?,?,?,?,?
248,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92640,?,?,?,?,?,?,?,?,?,?,?,?,?
241,91090,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96660,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97340,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97380,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97940,?,?,?,?,?,?,?,?,?,?,?,?,?
241,48730,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88670,?,?,?,?,?,?,?,?,?,?,?,?,?
243,94670,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94930,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97380,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97300,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94750,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93970,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,45510,?,?,?,?,?,?,?,?,?,?,?,?,?
248,47380,?,?,?,?,?,?,?,?,?,?,?,?,?
