@relation 'Station 46001_4.arff'

@attribute csulf numeric
@attribute pres numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WVHT numeric

@data
238,93240,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93030,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89350,?,?,?,?,?,?,?,?,?,?,?,?,?
239,90860,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90130,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89050,?,?,?,?,?,?,?,?,?,?,?,?,?
244,89910,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,43240,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,87870,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,84960,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86800,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91240,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93030,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96130,?,?,?,?,?,?,?,?,?,?,?,?,?
240,48620,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97520,?,?,?,?,?,?,?,?,?,?,?,?,?
236,92680,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91300,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88580,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88340,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88340,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86140,?,?,?,?,?,?,?,?,?,?,?,?,?
253,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,99180,?,?,?,?,?,?,?,?,?,?,?,?,?
246,99750,?,?,?,?,?,?,?,?,?,?,?,?,?
244,99770,?,?,?,?,?,?,?,?,?,?,?,?,?
244,99860,?,?,?,?,?,?,?,?,?,?,?,?,?
242,99760,?,?,?,?,?,?,?,?,?,?,?,?,?
239,99290,?,?,?,?,?,?,?,?,?,?,?,?,?
238,98840,?,?,?,?,?,?,?,?,?,?,?,?,?
238,98600,?,?,?,?,?,?,?,?,?,?,?,?,?
238,98340,?,?,?,?,?,?,?,?,?,?,?,?,?
235,96380,?,?,?,?,?,?,?,?,?,?,?,?,?
234,90100,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88500,?,?,?,?,?,?,?,?,?,?,?,?,?
246,87600,?,?,?,?,?,?,?,?,?,?,?,?,?
249,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
252,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,95690,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96900,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97010,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97010,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97270,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97470,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97790,?,?,?,?,?,?,?,?,?,?,?,?,?
246,98000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,98240,?,?,?,?,?,?,?,?,?,?,?,?,?
247,98500,?,?,?,?,?,?,?,?,?,?,?,?,?
247,98680,?,?,?,?,?,?,?,?,?,?,?,?,?
245,98760,?,?,?,?,?,?,?,?,?,?,?,?,?
243,98570,?,?,?,?,?,?,?,?,?,?,?,?,?
241,98180,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95360,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92640,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88680,?,?,?,?,?,?,?,?,?,?,?,?,?
237,87350,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87270,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86940,?,?,?,?,?,?,?,?,?,?,?,?,?
248,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,45320,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,48570,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92540,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88970,?,?,?,?,?,?,?,?,?,?,?,?,?
244,90150,?,?,?,?,?,?,?,?,?,?,?,?,?
243,91520,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91990,?,?,?,?,?,?,?,?,?,?,?,?,?
241,46490,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95930,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92840,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94620,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93210,?,?,?,?,?,?,?,?,?,?,?,?,?
244,90640,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88260,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88660,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91150,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92390,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93230,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91270,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93400,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93400,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93550,?,?,?,?,?,?,?,?,?,?,?,?,?
240,93940,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95080,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91690,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93420,?,?,?,?,?,?,?,?,?,?,?,?,?
237,95590,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96390,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93490,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93320,?,?,?,?,?,?,?,?,?,?,?,?,?
242,92160,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86870,?,?,?,?,?,?,?,?,?,?,?,?,?
244,46270,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89870,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87560,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92620,?,?,?,?,?,?,?,?,?,?,?,?,?
244,88920,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88610,?,?,?,?,?,?,?,?,?,?,?,?,?
237,42470,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90460,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88050,?,?,?,?,?,?,?,?,?,?,?,?,?
236,89780,?,?,?,?,?,?,?,?,?,?,?,?,?
234,84140,?,?,?,?,?,?,?,?,?,?,?,?,?
235,84090,?,?,?,?,?,?,?,?,?,?,?,?,?
236,83920,?,?,?,?,?,?,?,?,?,?,?,?,?
235,84770,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87360,?,?,?,?,?,?,?,?,?,?,?,?,?
236,85690,?,?,?,?,?,?,?,?,?,?,?,?,?
234,85420,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86520,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87960,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89260,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90410,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91140,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95030,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96280,?,?,?,?,?,?,?,?,?,?,?,?,?
241,91760,?,?,?,?,?,?,?,?,?,?,?,?,?
242,89700,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92520,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95250,?,?,?,?,?,?,?,?,?,?,?,?,?
234,89960,?,?,?,?,?,?,?,?,?,?,?,?,?
231,88790,?,?,?,?,?,?,?,?,?,?,?,?,?
231,89840,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86320,?,?,?,?,?,?,?,?,?,?,?,?,?
235,90720,?,?,?,?,?,?,?,?,?,?,?,?,?
235,93230,?,?,?,?,?,?,?,?,?,?,?,?,?
236,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86940,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88310,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86710,?,?,?,?,?,?,?,?,?,?,?,?,?
245,86980,?,?,?,?,?,?,?,?,?,?,?,?,?
246,47380,?,?,?,?,?,?,?,?,?,?,?,?,?
241,95950,?,?,?,?,?,?,?,?,?,?,?,?,?
234,92430,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87760,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88570,?,?,?,?,?,?,?,?,?,?,?,?,?
236,91710,?,?,?,?,?,?,?,?,?,?,?,?,?
237,91550,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92990,?,?,?,?,?,?,?,?,?,?,?,?,?
243,90520,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89420,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89210,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88610,?,?,?,?,?,?,?,?,?,?,?,?,?
242,88490,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88860,?,?,?,?,?,?,?,?,?,?,?,?,?
242,89770,?,?,?,?,?,?,?,?,?,?,?,?,?
242,86870,?,?,?,?,?,?,?,?,?,?,?,?,?
241,93590,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87970,?,?,?,?,?,?,?,?,?,?,?,?,?
239,89960,?,?,?,?,?,?,?,?,?,?,?,?,?
236,44060,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87950,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87880,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87640,?,?,?,?,?,?,?,?,?,?,?,?,?
240,88050,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90470,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92510,?,?,?,?,?,?,?,?,?,?,?,?,?
236,89080,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90400,?,?,?,?,?,?,?,?,?,?,?,?,?
236,89620,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87190,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86420,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85230,?,?,?,?,?,?,?,?,?,?,?,?,?
236,82050,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84460,?,?,?,?,?,?,?,?,?,?,?,?,?
238,44660,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93230,?,?,?,?,?,?,?,?,?,?,?,?,?
238,90000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93170,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90450,?,?,?,?,?,?,?,?,?,?,?,?,?
236,46630,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88250,?,?,?,?,?,?,?,?,?,?,?,?,?
242,89790,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94110,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95090,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90430,?,?,?,?,?,?,?,?,?,?,?,?,?
239,87930,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85460,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86040,?,?,?,?,?,?,?,?,?,?,?,?,?
238,87920,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91070,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90050,?,?,?,?,?,?,?,?,?,?,?,?,?
239,92700,?,?,?,?,?,?,?,?,?,?,?,?,?
237,95680,?,?,?,?,?,?,?,?,?,?,?,?,?
239,95250,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96280,?,?,?,?,?,?,?,?,?,?,?,?,?
236,96950,?,?,?,?,?,?,?,?,?,?,?,?,?
233,91100,?,?,?,?,?,?,?,?,?,?,?,?,?
233,84450,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86430,?,?,?,?,?,?,?,?,?,?,?,?,?
241,88760,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94870,?,?,?,?,?,?,?,?,?,?,?,?,?
241,91400,?,?,?,?,?,?,?,?,?,?,?,?,?
242,46290,?,?,?,?,?,?,?,?,?,?,?,?,?
243,89350,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
234,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
233,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85470,?,?,?,?,?,?,?,?,?,?,?,?,?
235,89730,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89200,?,?,?,?,?,?,?,?,?,?,?,?,?
238,92060,?,?,?,?,?,?,?,?,?,?,?,?,?
237,93960,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93840,?,?,?,?,?,?,?,?,?,?,?,?,?
239,93800,?,?,?,?,?,?,?,?,?,?,?,?,?
239,94020,?,?,?,?,?,?,?,?,?,?,?,?,?
238,94380,?,?,?,?,?,?,?,?,?,?,?,?,?
238,94690,?,?,?,?,?,?,?,?,?,?,?,?,?
238,95010,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93300,?,?,?,?,?,?,?,?,?,?,?,?,?
238,95930,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96320,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
240,46720,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91650,?,?,?,?,?,?,?,?,?,?,?,?,?
234,86610,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87390,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87430,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88140,?,?,?,?,?,?,?,?,?,?,?,?,?
237,88390,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86470,?,?,?,?,?,?,?,?,?,?,?,?,?
241,43260,?,?,?,?,?,?,?,?,?,?,?,?,?
238,45430,?,?,?,?,?,?,?,?,?,?,?,?,?
234,90610,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94500,?,?,?,?,?,?,?,?,?,?,?,?,?
242,46540,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86660,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87340,?,?,?,?,?,?,?,?,?,?,?,?,?
235,84700,?,?,?,?,?,?,?,?,?,?,?,?,?
239,88030,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91840,?,?,?,?,?,?,?,?,?,?,?,?,?
247,92980,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,48900,?,?,?,?,?,?,?,?,?,?,?,?,?
232,94240,?,?,?,?,?,?,?,?,?,?,?,?,?
231,87800,?,?,?,?,?,?,?,?,?,?,?,?,?
231,87780,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87360,?,?,?,?,?,?,?,?,?,?,?,?,?
241,84760,?,?,?,?,?,?,?,?,?,?,?,?,?
241,84560,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
236,49260,?,?,?,?,?,?,?,?,?,?,?,?,?
234,98470,?,?,?,?,?,?,?,?,?,?,?,?,?
234,97070,?,?,?,?,?,?,?,?,?,?,?,?,?
236,97700,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97850,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97420,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97730,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97730,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97900,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96760,?,?,?,?,?,?,?,?,?,?,?,?,?
248,94640,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96040,?,?,?,?,?,?,?,?,?,?,?,?,?
246,95450,?,?,?,?,?,?,?,?,?,?,?,?,?
242,96420,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97400,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96360,?,?,?,?,?,?,?,?,?,?,?,?,?
241,95530,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94030,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96360,?,?,?,?,?,?,?,?,?,?,?,?,?
237,48780,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97500,?,?,?,?,?,?,?,?,?,?,?,?,?
239,96850,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91900,?,?,?,?,?,?,?,?,?,?,?,?,?
240,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,46070,?,?,?,?,?,?,?,?,?,?,?,?,?
244,98290,?,?,?,?,?,?,?,?,?,?,?,?,?
243,98150,?,?,?,?,?,?,?,?,?,?,?,?,?
244,98300,?,?,?,?,?,?,?,?,?,?,?,?,?
243,98260,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97400,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97890,?,?,?,?,?,?,?,?,?,?,?,?,?
244,97750,?,?,?,?,?,?,?,?,?,?,?,?,?
249,97520,?,?,?,?,?,?,?,?,?,?,?,?,?
252,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
250,96690,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,95390,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92640,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91090,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96660,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97340,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97630,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97380,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97940,?,?,?,?,?,?,?,?,?,?,?,?,?
241,48730,?,?,?,?,?,?,?,?,?,?,?,?,?
243,88670,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94670,?,?,?,?,?,?,?,?,?,?,?,?,?
240,94930,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97380,?,?,?,?,?,?,?,?,?,?,?,?,?
243,97300,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94750,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93970,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
