@relation 'Station 46001_3.arff'

@attribute csulf numeric
@attribute pres numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WVHT numeric

@data
240,84970,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
258,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
257,46580,?,?,?,?,?,?,?,?,?,?,?,?,?
250,96440,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96490,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96370,?,?,?,?,?,?,?,?,?,?,?,?,?
248,92160,?,?,?,?,?,?,?,?,?,?,?,?,?
252,89900,?,?,?,?,?,?,?,?,?,?,?,?,?
252,90500,?,?,?,?,?,?,?,?,?,?,?,?,?
248,93080,?,?,?,?,?,?,?,?,?,?,?,?,?
245,93750,?,?,?,?,?,?,?,?,?,?,?,?,?
244,94220,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,91800,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93250,?,?,?,?,?,?,?,?,?,?,?,?,?
248,91610,?,?,?,?,?,?,?,?,?,?,?,?,?
248,88060,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,89390,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89970,?,?,?,?,?,?,?,?,?,?,?,?,?
245,87600,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90640,?,?,?,?,?,?,?,?,?,?,?,?,?
245,89030,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90670,?,?,?,?,?,?,?,?,?,?,?,?,?
247,93510,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
249,91100,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90470,?,?,?,?,?,?,?,?,?,?,?,?,?
245,91640,?,?,?,?,?,?,?,?,?,?,?,?,?
244,92690,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95700,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93160,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91680,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90680,?,?,?,?,?,?,?,?,?,?,?,?,?
244,84470,?,?,?,?,?,?,?,?,?,?,?,?,?
252,44950,?,?,?,?,?,?,?,?,?,?,?,?,?
253,89760,?,?,?,?,?,?,?,?,?,?,?,?,?
251,90630,?,?,?,?,?,?,?,?,?,?,?,?,?
251,89150,?,?,?,?,?,?,?,?,?,?,?,?,?
251,92280,?,?,?,?,?,?,?,?,?,?,?,?,?
249,92650,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92940,?,?,?,?,?,?,?,?,?,?,?,?,?
238,89020,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87580,?,?,?,?,?,?,?,?,?,?,?,?,?
240,86160,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86330,?,?,?,?,?,?,?,?,?,?,?,?,?
236,84560,?,?,?,?,?,?,?,?,?,?,?,?,?
238,84030,?,?,?,?,?,?,?,?,?,?,?,?,?
239,82940,?,?,?,?,?,?,?,?,?,?,?,?,?
237,84320,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85130,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85160,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85360,?,?,?,?,?,?,?,?,?,?,?,?,?
239,84290,?,?,?,?,?,?,?,?,?,?,?,?,?
242,82350,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90920,?,?,?,?,?,?,?,?,?,?,?,?,?
249,91050,?,?,?,?,?,?,?,?,?,?,?,?,?
245,93300,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93440,?,?,?,?,?,?,?,?,?,?,?,?,?
248,91190,?,?,?,?,?,?,?,?,?,?,?,?,?
249,89760,?,?,?,?,?,?,?,?,?,?,?,?,?
248,91930,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92300,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86980,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86310,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86880,?,?,?,?,?,?,?,?,?,?,?,?,?
239,85740,?,?,?,?,?,?,?,?,?,?,?,?,?
238,91380,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91950,?,?,?,?,?,?,?,?,?,?,?,?,?
241,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
247,88020,?,?,?,?,?,?,?,?,?,?,?,?,?
250,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,46420,?,?,?,?,?,?,?,?,?,?,?,?,?
251,93320,?,?,?,?,?,?,?,?,?,?,?,?,?
244,96150,?,?,?,?,?,?,?,?,?,?,?,?,?
237,96180,?,?,?,?,?,?,?,?,?,?,?,?,?
233,91650,?,?,?,?,?,?,?,?,?,?,?,?,?
238,88100,?,?,?,?,?,?,?,?,?,?,?,?,?
242,88330,?,?,?,?,?,?,?,?,?,?,?,?,?
242,91610,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90680,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95690,?,?,?,?,?,?,?,?,?,?,?,?,?
251,91590,?,?,?,?,?,?,?,?,?,?,?,?,?
258,91280,?,?,?,?,?,?,?,?,?,?,?,?,?
254,92840,?,?,?,?,?,?,?,?,?,?,?,?,?
253,89870,?,?,?,?,?,?,?,?,?,?,?,?,?
252,88110,?,?,?,?,?,?,?,?,?,?,?,?,?
252,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
252,43280,?,?,?,?,?,?,?,?,?,?,?,?,?
247,85040,?,?,?,?,?,?,?,?,?,?,?,?,?
243,86250,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86820,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86410,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87480,?,?,?,?,?,?,?,?,?,?,?,?,?
236,87590,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,84850,?,?,?,?,?,?,?,?,?,?,?,?,?
243,43800,?,?,?,?,?,?,?,?,?,?,?,?,?
240,91020,?,?,?,?,?,?,?,?,?,?,?,?,?
237,90000,?,?,?,?,?,?,?,?,?,?,?,?,?
235,88060,?,?,?,?,?,?,?,?,?,?,?,?,?
236,88970,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86550,?,?,?,?,?,?,?,?,?,?,?,?,?
237,86340,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85660,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
237,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,84380,?,?,?,?,?,?,?,?,?,?,?,?,?
241,43320,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,87360,?,?,?,?,?,?,?,?,?,?,?,?,?
243,89650,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,93380,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93350,?,?,?,?,?,?,?,?,?,?,?,?,?
242,46860,?,?,?,?,?,?,?,?,?,?,?,?,?
246,93020,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95600,?,?,?,?,?,?,?,?,?,?,?,?,?
237,91990,?,?,?,?,?,?,?,?,?,?,?,?,?
237,89810,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86660,?,?,?,?,?,?,?,?,?,?,?,?,?
241,86600,?,?,?,?,?,?,?,?,?,?,?,?,?
245,86420,?,?,?,?,?,?,?,?,?,?,?,?,?
242,89460,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90220,?,?,?,?,?,?,?,?,?,?,?,?,?
247,88060,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,94580,?,?,?,?,?,?,?,?,?,?,?,?,?
246,93110,?,?,?,?,?,?,?,?,?,?,?,?,?
244,48130,?,?,?,?,?,?,?,?,?,?,?,?,?
237,93910,?,?,?,?,?,?,?,?,?,?,?,?,?
233,87620,?,?,?,?,?,?,?,?,?,?,?,?,?
234,42540,?,?,?,?,?,?,?,?,?,?,?,?,?
234,84760,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90470,?,?,?,?,?,?,?,?,?,?,?,?,?
248,94670,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90100,?,?,?,?,?,?,?,?,?,?,?,?,?
242,95920,?,?,?,?,?,?,?,?,?,?,?,?,?
239,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
239,91780,?,?,?,?,?,?,?,?,?,?,?,?,?
236,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86800,?,?,?,?,?,?,?,?,?,?,?,?,?
238,86180,?,?,?,?,?,?,?,?,?,?,?,?,?
240,87980,?,?,?,?,?,?,?,?,?,?,?,?,?
246,87560,?,?,?,?,?,?,?,?,?,?,?,?,?
245,90890,?,?,?,?,?,?,?,?,?,?,?,?,?
244,89230,?,?,?,?,?,?,?,?,?,?,?,?,?
243,93540,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92030,?,?,?,?,?,?,?,?,?,?,?,?,?
244,93920,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94280,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94780,?,?,?,?,?,?,?,?,?,?,?,?,?
242,94990,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92420,?,?,?,?,?,?,?,?,?,?,?,?,?
245,95650,?,?,?,?,?,?,?,?,?,?,?,?,?
246,96240,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
245,46480,?,?,?,?,?,?,?,?,?,?,?,?,?
243,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
238,93440,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86440,?,?,?,?,?,?,?,?,?,?,?,?,?
235,86150,?,?,?,?,?,?,?,?,?,?,?,?,?
235,85630,?,?,?,?,?,?,?,?,?,?,?,?,?
236,86640,?,?,?,?,?,?,?,?,?,?,?,?,?
239,86760,?,?,?,?,?,?,?,?,?,?,?,?,?
244,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
244,90380,?,?,?,?,?,?,?,?,?,?,?,?,?
241,96020,?,?,?,?,?,?,?,?,?,?,?,?,?
240,95240,?,?,?,?,?,?,?,?,?,?,?,?,?
236,90700,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97530,?,?,?,?,?,?,?,?,?,?,?,?,?
240,90830,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87680,?,?,?,?,?,?,?,?,?,?,?,?,?
234,87150,?,?,?,?,?,?,?,?,?,?,?,?,?
237,85180,?,?,?,?,?,?,?,?,?,?,?,?,?
241,89980,?,?,?,?,?,?,?,?,?,?,?,?,?
241,92290,?,?,?,?,?,?,?,?,?,?,?,?,?
247,92510,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97240,?,?,?,?,?,?,?,?,?,?,?,?,?
235,94460,?,?,?,?,?,?,?,?,?,?,?,?,?
233,90230,?,?,?,?,?,?,?,?,?,?,?,?,?
233,86990,?,?,?,?,?,?,?,?,?,?,?,?,?
235,87010,?,?,?,?,?,?,?,?,?,?,?,?,?
243,86600,?,?,?,?,?,?,?,?,?,?,?,?,?
249,82940,?,?,?,?,?,?,?,?,?,?,?,?,?
246,82980,?,?,?,?,?,?,?,?,?,?,?,?,?
249,94150,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96500,?,?,?,?,?,?,?,?,?,?,?,?,?
245,94130,?,?,?,?,?,?,?,?,?,?,?,?,?
247,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
251,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
246,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
242,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,97960,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97780,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97720,?,?,?,?,?,?,?,?,?,?,?,?,?
237,97750,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97290,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97420,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97260,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97300,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97280,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97360,?,?,?,?,?,?,?,?,?,?,?,?,?
251,97320,?,?,?,?,?,?,?,?,?,?,?,?,?
253,95500,?,?,?,?,?,?,?,?,?,?,?,?,?
256,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
254,97160,?,?,?,?,?,?,?,?,?,?,?,?,?
249,96400,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96630,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96960,?,?,?,?,?,?,?,?,?,?,?,?,?
245,96100,?,?,?,?,?,?,?,?,?,?,?,?,?
240,97040,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97100,?,?,?,?,?,?,?,?,?,?,?,?,?
239,97330,?,?,?,?,?,?,?,?,?,?,?,?,?
241,90020,?,?,?,?,?,?,?,?,?,?,?,?,?
244,95210,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96870,?,?,?,?,?,?,?,?,?,?,?,?,?
240,92760,?,?,?,?,?,?,?,?,?,?,?,?,?
242,97990,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97640,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97810,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97730,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97560,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97780,?,?,?,?,?,?,?,?,?,?,?,?,?
245,97300,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97400,?,?,?,?,?,?,?,?,?,?,?,?,?
248,97270,?,?,?,?,?,?,?,?,?,?,?,?,?
252,97060,?,?,?,?,?,?,?,?,?,?,?,?,?
255,96750,?,?,?,?,?,?,?,?,?,?,?,?,?
255,96280,?,?,?,?,?,?,?,?,?,?,?,?,?
254,96570,?,?,?,?,?,?,?,?,?,?,?,?,?
257,96470,?,?,?,?,?,?,?,?,?,?,?,?,?
254,97000,?,?,?,?,?,?,?,?,?,?,?,?,?
248,93900,?,?,?,?,?,?,?,?,?,?,?,?,?
243,92270,?,?,?,?,?,?,?,?,?,?,?,?,?
245,-9969209968386869000000000000000000000,?,?,?,?,?,?,?,?,?,?,?,?,?
241,95410,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96990,?,?,?,?,?,?,?,?,?,?,?,?,?
247,97370,?,?,?,?,?,?,?,?,?,?,?,?,?
246,97270,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96590,?,?,?,?,?,?,?,?,?,?,?,?,?
246,92420,?,?,?,?,?,?,?,?,?,?,?,?,?
246,90880,?,?,?,?,?,?,?,?,?,?,?,?,?
247,96660,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96350,?,?,?,?,?,?,?,?,?,?,?,?,?
243,96790,?,?,?,?,?,?,?,?,?,?,?,?,?
